"text","score"
"@realDonaldTrump By allowing #mittromney to be in your #Cabinet, YOU are supporting him to run for President against YOU!

Do you get?
#MAGA",1
"@realDonaldTrump Please don't disappoint the #TRumpNation.

If you Give #Romney a position you ARE GIVING HIM the PRESIDENCY!

2020 or 2024",-1
"@LouDobbs @realDonaldTrump @lh_carter @tony4ny 

There WERE Trump voters who didn't tell the pollsters: https://t.co/0FWnjOaQNF",1
"About to speak on the Senate floor about @RealDonaldTrump’s broken promise to... https://t.co/sfKrKrefXn by #SenWarren via @c0nvey",0
"@roxyloveslucy @realDonaldTrump @KellyannePolls  This can not stand. 

YOU guys choose 

It's the #TrumpNation and OUR Support,

OR

#Romney",-1
"This is the kind of bullshit we will need to watch for throughout @realDonaldTrump 'a sham presidency https://t.co/NyVcf9ZF72",-2
"Perhaps @realDonaldTrump is considering @MittRomney for White House Toilet Attendant. Mitt is qualified for nothing else. #NeverMitt",0
"@SenWarren @realDonaldTrump 

There WERE Trump voters who didn't tell the pollsters: https://t.co/0FWnjOaQNF",1
"@kfeldz @realestateisfun @PrisonPlanet @NBCNewYork @realDonaldTrump Less crowed too!!",0
"@geesemom @realDonaldTrump @Everytown @EricaSmegs won't happen he is a pig",-1
"@georgelopez @realDonaldTrump if ur going 2 break ur promise 2 leave (lying tool) at least go crawl back under the rock from which u came",-1
"@SenWarren @realDonaldTrump Trump will be the best president for sure. You hawl against him beoz u didn't get a position in his team. Sorry!",1
"***BREAKING NEWS*** Secret Service orders @realDonaldTrump to stay away from 'Punkin Chunkin' contests.",-1
"@realDonaldTrump One win means a lot .Be a man you are - Be a U.S president you mean . A great America need a great president . No excuse !",2
"Lol...exactly how we all feel! @MittRomney @realDonaldTrump https://t.co/QNh3kvT0eX",0
"RT @lovemytrout: @realDonaldTrump we say NO to #NikkiHaley we remember what she did to our confederate flag &amp; started dismantling our histo…",0
"@realDonaldTrump you have to draw a red line when it comes to Mitt Romney",0
"@realDonaldTrump have you taken any calls for someone to check your spelling?
#received*",0
"@SenWarren @realDonaldTrump You are still one nasty woman, how's that working for you since the election?  Not too good!<ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>",-4
"@realDonaldTrump if their Communism is such a ""good thing,"" Why so cruel,underhanded,violent and filled with collus… https://t.co/lKR8IkHBhy",1
"RT @Disciplelady333: @realDonaldTrump MITT ROMNEY??? A SWORN ENEMY during OUR CAMPAIGN?? What a SLAP IN THE FACE to your constituency and L…",-2
"@LouDobbs @realDonaldTrump @lh_carter @tony4ny 

Hillary re-emerges looking like one of the dancers from Michael Ja… https://t.co/UjeQMfW732",1
"RT @JimPowersjpp: @WDFx2EU10 @silentmajorityu @ShepNewsTeam @FoxNews @realDonaldTrump shep is a 'warlock'....burn him!",0
"@Lrihendry @realDonaldTrump This guy pisses me off! What an A-hole that he can't call for peace. SORE LOSERS! <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>",-1
"RT @rossr122: WTH, @RealDonaldTrump!! Romney and #Trump to discuss secretary of state position, NBC source says https://t.co/bwH6kLjKJG",1
"@vic2illdacrack @RobertsT_MO @HuffingtonPost @realDonaldTrump if America is so great why is the liberal pacifier party protesting",0
"WTH, @RealDonaldTrump!! Romney and #Trump to discuss secretary of state position, NBC source says https://t.co/bwH6kLjKJG",1
"RT @atticsonline: @realDonaldTrump Please NOT Mitt Romney, he will stab u in the back while he's smiling",-1
"RT @Disciplelady333: @realDonaldTrump MITT ROMNEY??? A SWORN ENEMY during OUR CAMPAIGN?? What a SLAP IN THE FACE to your constituency and L…",-2
"RT @lovemytrout: @realDonaldTrump we say NO to #NikkiHaley we remember what she did to our confederate flag &amp; started dismantling our histo…",0
"RT @JimPowersjpp: @WDFx2EU10 @silentmajorityu @ShepNewsTeam @FoxNews @realDonaldTrump shep is a 'warlock'....burn him!",0
"RT @atticsonline: @realDonaldTrump Please NOT Mitt Romney, he will stab u in the back while he's smiling",-1
"@realDonaldTrump For the love of America, start acting like a mature and respectable President elect",4
"@realDonaldTrump Please NOT Mitt Romney, he will stab u in the back while he's smiling",-1
"@realDonaldTrump please consider the fact that Romney was the first to start Anyone But Trump campaign.",1
"RT @lovemytrout: @realDonaldTrump we say NO to #NikkiHaley we remember what she did to our confederate flag &amp; started dismantling our histo…",0
"RT @JimPowersjpp: @WDFx2EU10 @silentmajorityu @ShepNewsTeam @FoxNews @realDonaldTrump shep is a 'warlock'....burn him!",0
"RT @Disciplelady333: @realDonaldTrump Mitt Romney? My blood is boiling.",-1
"@realDonaldTrump Mitt Romney? Are you out of your f****** mind",0
"RT @lovemytrout: @realDonaldTrump we say NO to #NikkiHaley we remember what she did to our confederate flag &amp; started dismantling our histo…",0
"@realDonaldTrump NO Mitt Romney- horrible worse than a snake - please don't in your cabinet. John Bolton would be a great Sec of State",-1
"RT @smilinisle: @kurteichenwald @gabenascar @PragmaticEbooks @realDonaldTrump well let's cut corners only take off the T",1
"RT @lovemytrout: @realDonaldTrump we say NO to #NikkiHaley we remember what she did to our confederate flag &amp; started dismantling our histo…",0
"RT @lovemytrout: @realDonaldTrump we say NO to #NikkiHaley we remember what she did to our confederate flag &amp; started dismantling our histo…",0
"@realDonaldTrump Mitt Romney? My blood is boiling.",-1
"@realDonaldTrump YOU can not be serious about considering Mitt Romney for anything. He was a sworn enemy during OUR campaign. Loyalty first!",-1
"@realDonaldTrump MITT ROMNEY??? A SWORN ENEMY during OUR CAMPAIGN?? What a SLAP IN THE FACE to your constituency and LOYAL followers! Bad!",-2
"@realDonaldTrump",0
"@FoxBusiness @realDonaldTrump @MittRomney LOL DID ROMNEY ""LEAK"" THIS?",-1
"@ClimateKings @SpeakerRyan @realDonaldTrump How did Trump destroy your family? Pray tell!?",0
"@MonicaCrowley @Italians4Trump @realDonaldTrump @NAR He told you so!!! Passes Kleenex to the left.. Why are you still crying? They will C!!",0
"@IngrahamAngle @FoxNews @realDonaldTrump That would be great!!",1
"@GodEclipze @realDonaldTrump woooo lets goo love that rawl",1
"@realDonaldTrump GO TRUMP, CLEAN THE MUD...DRAIN THE SWAMP!!!",1
"@WDFx2EU10 @silentmajorityu @ShepNewsTeam @FoxNews @realDonaldTrump shep is a 'warlock'....burn him!",0
"Hey! I just checked Trumps page and he follows 41 people, of which, I am not one. Dang! But Piers Morgan? WTF! @realDonaldTrump",-1
"@StopTrumpBigly @realDonaldTrump He also isn't the President yet so if he wants to ditch the lying media for a steak dinner do what.",-1
"@stacigreason @BernieSanders @realDonaldTrump True hero? Only if he's a cop, 1st responder or soldier. He's a career pol like the rest of em",2
"RT @gregmcneilly: Could @realDonaldTrump win a filibuster proof US Senate in 2018? https://t.co/ZaGnhdIX4J",1
"@CGasparino @realDonaldTrump @FoxBusiness https://t.co/SqeV37rd5X",0
"@FLGovScott @realDonaldTrump  GREAT TEAM!!",1
"@realDonaldTrump Amazing sole parent/Special needs mother here.Highly Educated/impressive experience. Wants to work for you. Where to apply?",4
"@realDonaldTrump Under no circumstances should Milquetoast Romney be considered for ANYTHING in your administration… https://t.co/ECIWhfXvgn",0
"Is @realDonaldTrump becoming #infected already by the #Establishment?

Wow. 

NO Romney ever... EVER, EVER

Get it… https://t.co/sVQTL8T8mZ",-1
"RT @gregmcneilly: Could @realDonaldTrump win a filibuster proof US Senate in 2018? https://t.co/ZaGnhdIX4J",1
"@EricLiptonNYT a victory tour?!?! Trump didn't win the Super Bowl. Get to work @realDonaldTrump you egotistical dolt. #StillWithHer",6
"RT @lexiechey: @grandmaj2 @realDonaldTrump I guess the media is just like those delicate snowflakes ruining colleges, whining is all they k…",1
"RT @gregmcneilly: Could @realDonaldTrump win a filibuster proof US Senate in 2018? https://t.co/ZaGnhdIX4J",1
"RT @gregmcneilly: Could @realDonaldTrump win a filibuster proof US Senate in 2018? https://t.co/ZaGnhdIX4J",1
"@tvkatesnow What the heck does direct ""knowledge"" of @realDonaldTrump's ""thinking"" mean?

You don't know anything about #Trump's transition.",-1
"#IMO @realDonaldTrump would be fortunate to get @MittRomney as #SecretaryOfState as would the #country....#considering",1
"Why is Wall St celebrating @realDonaldTrump? Because his administration ""looks... https://t.co/ybfDZbcm5e by #SenWarren via @c0nvey",0
"RT @lovemytrout: @realDonaldTrump we say NO to #NikkiHaley we remember what she did to our confederate flag &amp; started dismantling our histo…",0
"RT @lovemytrout: @realDonaldTrump we say NO to #NikkiHaley we remember what she did to our confederate flag &amp; started dismantling our histo…",0
"@realDonaldTrump I'm happy that you exist but Europe is idiot,we'll never learn",0
"@PeterFeaman @realDonaldTrump Beautiful family.  God's protection over them.  Amen!",1
"@KatyTurNBC what's wrong with you? You have NO IDEA what is happening with @realDonaldTrump's transition. You're making it all up! @MSNBC",-1
"Could @realDonaldTrump win a filibuster proof US Senate in 2018? https://t.co/ZaGnhdIX4J",1
"RT @gregmcneilly: Reversing Obama's over-regulation with the pen of @realDonaldTrump https://t.co/tgvAne5f2I",0
"Oh course he is. @realDonaldTrump doesn't know any non-racist folks.#PersonnelIsPolicy https://t.co/SKg9udQ5Z2",0
"@grandmaj2 @realDonaldTrump I guess the media is just like those delicate snowflakes ruining colleges, whining is all they know how to do.",1
"@realDonaldTrump  @jarmccoy   Thought you might like to hear what my friend in China hears over there..... https://t.co/wzn6sYdkuL",1
"@KeithOlbermann @sharibenderLA @realDonaldTrump Right",1
"@realDonaldTrump 
Amen https://t.co/534fuS6Gcg",0
"@ObsoleteDogma @RosieGray @ivancouronne so very unpresidential of @realDonaldTrump but then what did we expect",-1
"@IngrahamAngle @carrieksada @FoxNews @realDonaldTrump The country needs to take time out to look into the teachers and professors in USA",0
"@DonaldJTrumpJr @TheTrumpTrain80 @FloydMayweather @realDonaldTrump 
Donald Trump JR not manipulated  Megan Kelley  
https://t.co/kaPwWIsKg5",0
"Dear @MarkHalperin and @jheil, With All Due Respect.....you're fired!

#wadr @bpolitics @realDonaldTrump  @TheFive @rushlimbaugh",1
"@postandcourier @LindseyGrahamSC @realDonaldTrump @nikkihaley why do we care what you think graham? Life long politician needs to go",0
"@JenGranholm @TheDemocrats @realDonaldTrump @USATODAY Trump couldn't run a lemonade stand.",1
"@realDonaldTrump  Send Nikki Haley packing, she has zero loyalty.  Trust me. I can spot a liar a mile away",1
"@realDonaldTrump just got an awesome new shirt! https://t.co/A5HioaCIqO",4
"Truth @MMFlint  @BernieSanders  @maddow  @HillaryClinton  @HumaAbedin @realDonaldTrump @DonaldJTrumpJr… https://t.co/Ry8wJkh5SP",0
"@realDonaldTrump don't let the lawyers write the legislation, and keep it simple, so that a 8 year old will understand it lol.",0
"@realDonaldTrump @LindaSuhler  <ed><U+00A0><U+00BD><ed><U+00B6><U+0092>",0
"An amateur move by @realDonaldTrump. That he &amp; his team don't see the danger this causes our country is what should… https://t.co/iZzzDeOLyF",-1
"@SenWarren is a professional grandstander... @realDonaldTrump",0
"RT @Willabray5286: @realDonaldTrump  #DrainTheSwamp",0
"@ThoughtsOfTony @Selena_Buell @FoxNews @Hadas_Gold @realDonaldTrump Fine,doesn't have to be the DNC Media!! He don't owe them jack!#Traitors",0
"@DarkTriadMan @CantStumpTrump1 @realDonaldTrump Oh great! Because I'm in a perfectly balanced place.",3
"RT @Willabray5286: @DanScavino @realDonaldTrump @mike_pence @TeamTrump @EricTrump @DonaldJTrumpJr @IvankaTrump<U+2623> PLEASE ask DJT NOT to allow…",-1
"***GO TO SLEEP!***Trump sends 3 a.m. tweets again @CNNPolitics @realdonaldtrump
https://t.co/BZHk61pMbm",0
"@DanScavino @realDonaldTrump @mike_pence @TeamTrump @EricTrump @DonaldJTrumpJr @IvankaTrump They can only add MORE debt... PLEASE NOOO...",-1
"@DarkTriadMan @CantStumpTrump1 @realDonaldTrump Sorry only in your handbook.",-1
"RT @Willabray5286: @DanScavino @realDonaldTrump @mike_pence @TeamTrump @EricTrump @DonaldJTrumpJr @IvankaTrump<U+2623> PLEASE ask DJT NOT to allow…",-1
"@DanScavino @realDonaldTrump @mike_pence @TeamTrump @EricTrump @DonaldJTrumpJr @IvankaTrump<U+2623> PLEASE ask DJT NOT to allow EARMARKS again",-1
"RT @mednurse202: @SebGorka @realDonaldTrump AND THUS DENY EVEN MORE JOBS?? IGNORANT!",-1
"@DarkTriadMan @CantStumpTrump1 @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>! But, humor has a punch line. No fun when 1 can't tell the difference in a stupid com.",-1
"@realDonaldTrump  #DrainTheSwamp",0
"@LucasEller @jimmyhenryz @NBCNews @realDonaldTrump @HillaryClinton @nytimes IF, you leave...you'll be back.",0
"@realDonaldTrump  PLEASE don't allow EARMARKS to come back, that can only hurt our economy worse..",-2
"@SebGorka @realDonaldTrump AND THUS DENY EVEN MORE JOBS?? IGNORANT!",-1
"@SpecialKMB1969 @realDonaldTrump Actually the majority of American is with Clinton.",0
"@marytg66 @ginanotjenna @realDonaldTrump Nope...he's already back peddling on the wall too. Called it a ""campaign device.""",0
"Unfortunately, @realDonaldTrump doesn't care to earn the trust of those who don't support him. https://t.co/EKnyzSxBJ0 # via @HuffPostPol",1
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
"@realDonaldTrump PARDON #julianasange",1
"@realDonaldTrump thanks for loving our Republic enough to put up with attacks coming at you from the far left loons. It can't be easy.",2
"@CantStumpTrump1 @DarkTriadMan Divisive comment, opposite to what @realDonaldTrump has asked. Many Americans of Mex. descent voted for DJT.",-1
"@SenWarren @realDonaldTrump 

HE'S COMING FOR YOU ELIZABETH !!!!  

GET READY!!!

https://t.co/rRh68Aw6GA",0
"@DonaldJTrumpJr @FloydMayweather @realDonaldTrump @TheNotoriousMMA will will woop that ass lmao",0
"@Jacksgirl5 he should just go on vacation till president @realDonaldTrump takes over!! That way he can't fuck anything up lol",-3
"@realAngeloGomez @wendyvoss @realDonaldTrump @transition2017 @immigrant4trump  and it was my honor like millions who donated to save America",3
"@MartynDav33 @TRDMachine @anildash @realDonaldTrump What are we retweeting to get threats of being sued?",-2
"@KimHarm63660098 @SebGorka @realDonaldTrump WE WILL GET THE WALL BUILT!",0
"@KimHarm63660098 @SebGorka @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BD><ed><U+00BA><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",0
"@IcarusGoodman @JoanneLinDC @realDonaldTrump @ACLU I don't need to parade patriotism when I live it.",0
"RT @lucyhallowell: Daily reminder that @realDonaldTrump got his ass beat by over 1 million votes by a woman.",0
"@IcarusGoodman @JoanneLinDC @realDonaldTrump @ACLU I think I already stated that they were",0
"@DetNewsOpinion @detroitnews @realDonaldTrump @NolanFinleyDN So we're OK with white supremacists sitting at the right hand of POTUS? Nice.",2
